id,site,site.code,refugia,longitude,latitude,sampling.status,area
sche_r_329,schoodic_head,sche,yes,-68.05268286,44.34960198,survey,2
sche_r_330,schoodic_head,sche,yes,-68.05268286,44.3494735,survey,3
sche_r_331,schoodic_head,sche,yes,-68.05268286,44.34934503,survey,3
sche_r_332,schoodic_head,sche,yes,-68.05268286,44.34921655,survey,3
sche_r_334,schoodic_head,sche,yes,-68.05268286,44.3489596,backup,4
sche_r_353,schoodic_head,sche,yes,-68.0525032,44.35050129,survey,1
sche_r_354,schoodic_head,sche,yes,-68.0525032,44.35037282,survey,1
sche_r_355,schoodic_head,sche,yes,-68.0525032,44.35024435,survey,3
sche_r_356,schoodic_head,sche,yes,-68.0525032,44.35011587,survey,3
sche_r_357,schoodic_head,sche,yes,-68.0525032,44.3499874,survey,3
sche_r_358,schoodic_head,sche,yes,-68.0525032,44.34985893,survey,3
sche_r_359,schoodic_head,sche,yes,-68.0525032,44.34973045,survey,3
sche_r_360,schoodic_head,sche,yes,-68.0525032,44.34960198,survey,3
sche_r_361,schoodic_head,sche,yes,-68.0525032,44.3494735,survey,3
sche_r_362,schoodic_head,sche,yes,-68.0525032,44.34934503,survey,3
sche_r_363,schoodic_head,sche,yes,-68.0525032,44.34921655,survey,3
sche_r_364,schoodic_head,sche,yes,-68.0525032,44.34908808,survey,3
sche_r_365,schoodic_head,sche,yes,-68.0525032,44.3489596,backup,4
sche_r_366,schoodic_head,sche,yes,-68.0525032,44.34883112,backup,4
sche_r_383,schoodic_head,sche,yes,-68.05232353,44.35062977,backup,1
sche_r_384,schoodic_head,sche,yes,-68.05232353,44.35050129,survey,1
sche_r_385,schoodic_head,sche,yes,-68.05232353,44.35037282,survey,1
sche_r_386,schoodic_head,sche,yes,-68.05232353,44.35024435,survey,3
sche_r_387,schoodic_head,sche,yes,-68.05232353,44.35011587,survey,3
sche_r_388,schoodic_head,sche,yes,-68.05232353,44.3499874,survey,3
sche_r_389,schoodic_head,sche,yes,-68.05232353,44.34985893,survey,3
sche_r_390,schoodic_head,sche,yes,-68.05232353,44.34973045,survey,3
sche_r_391,schoodic_head,sche,yes,-68.05232353,44.34960198,survey,3
sche_r_392,schoodic_head,sche,yes,-68.05232353,44.3494735,survey,3
sche_r_397,schoodic_head,sche,yes,-68.05232353,44.34883112,backup,3
sche_r_414,schoodic_head,sche,yes,-68.05214387,44.35062977,survey,1
sche_r_415,schoodic_head,sche,yes,-68.05214387,44.35050129,backup,1
sche_r_416,schoodic_head,sche,yes,-68.05214387,44.35037282,survey,1
sche_r_417,schoodic_head,sche,yes,-68.05214387,44.35024435,survey,3
sche_r_418,schoodic_head,sche,yes,-68.05214387,44.35011587,survey,3
sche_r_419,schoodic_head,sche,yes,-68.05214387,44.3499874,survey,3
sche_r_420,schoodic_head,sche,yes,-68.05214387,44.34985893,survey,3
sche_r_421,schoodic_head,sche,yes,-68.05214387,44.34973045,survey,3
sche_r_428,schoodic_head,sche,yes,-68.05214387,44.34883112,backup,3
sche_r_429,schoodic_head,sche,yes,-68.05214387,44.34870265,backup,3
sche_r_445,schoodic_head,sche,yes,-68.05196421,44.35062977,survey,1
sche_r_446,schoodic_head,sche,yes,-68.05196421,44.35050129,backup,1
sche_r_447,schoodic_head,sche,yes,-68.05196421,44.35037282,survey,1
sche_r_448,schoodic_head,sche,yes,-68.05196421,44.35024435,backup,3
sche_r_460,schoodic_head,sche,yes,-68.05196421,44.34870265,backup,3
scmo_nr_699,schoodic_mountain,scmo,no,-68.1485771,44.57372871,survey,1
scmo_nr_700,schoodic_mountain,scmo,no,-68.1485771,44.57360073,survey,1
scmo_nr_701,schoodic_mountain,scmo,no,-68.1485771,44.57347275,survey,1
scmo_nr_702,schoodic_mountain,scmo,no,-68.1485771,44.57334476,survey,1
scmo_nr_703,schoodic_mountain,scmo,no,-68.1485771,44.57321678,survey,1
scmo_nr_704,schoodic_mountain,scmo,no,-68.1485771,44.57308879,survey,1
scmo_nr_736,schoodic_mountain,scmo,no,-68.14839744,44.57385669,survey,1
scmo_nr_737,schoodic_mountain,scmo,no,-68.14839744,44.57372871,survey,1
scmo_nr_738,schoodic_mountain,scmo,no,-68.14839744,44.57360073,survey,1
scmo_nr_739,schoodic_mountain,scmo,no,-68.14839744,44.57347275,backup,1
scmo_nr_740,schoodic_mountain,scmo,no,-68.14839744,44.57334476,survey,1
scmo_nr_741,schoodic_mountain,scmo,no,-68.14839744,44.57321678,survey,1
scmo_nr_742,schoodic_mountain,scmo,no,-68.14839744,44.57308879,survey,1
scmo_nr_774,schoodic_mountain,scmo,no,-68.14821778,44.57385669,survey,1
scmo_nr_775,schoodic_mountain,scmo,no,-68.14821778,44.57372871,survey,1
scmo_nr_776,schoodic_mountain,scmo,no,-68.14821778,44.57360073,survey,1
scmo_nr_777,schoodic_mountain,scmo,no,-68.14821778,44.57347275,survey,1
scmo_nr_778,schoodic_mountain,scmo,no,-68.14821778,44.57334476,survey,1
scmo_nr_779,schoodic_mountain,scmo,no,-68.14821778,44.57321678,survey,1
scmo_nr_780,schoodic_mountain,scmo,no,-68.14821778,44.57308879,survey,1
scmo_nr_812,schoodic_mountain,scmo,no,-68.14803811,44.57385669,survey,1
scmo_nr_813,schoodic_mountain,scmo,no,-68.14803811,44.57372871,survey,1
scmo_nr_814,schoodic_mountain,scmo,no,-68.14803811,44.57360073,survey,1
scmo_nr_815,schoodic_mountain,scmo,no,-68.14803811,44.57347275,backup,1
scmo_nr_816,schoodic_mountain,scmo,no,-68.14803811,44.57334476,survey,1
scmo_nr_817,schoodic_mountain,scmo,no,-68.14803811,44.57321678,survey,1
scmo_nr_818,schoodic_mountain,scmo,no,-68.14803811,44.57308879,survey,1
scmo_nr_849,schoodic_mountain,scmo,no,-68.14785845,44.57398468,survey,2
scmo_nr_850,schoodic_mountain,scmo,no,-68.14785845,44.57385669,survey,2
scmo_nr_851,schoodic_mountain,scmo,no,-68.14785845,44.57372871,survey,2
scmo_nr_852,schoodic_mountain,scmo,no,-68.14785845,44.57360073,survey,2
scmo_nr_853,schoodic_mountain,scmo,no,-68.14785845,44.57347275,survey,2
scmo_nr_854,schoodic_mountain,scmo,no,-68.14785845,44.57334476,survey,2
scmo_nr_855,schoodic_mountain,scmo,no,-68.14785845,44.57321678,survey,2
scmo_nr_856,schoodic_mountain,scmo,no,-68.14785845,44.57308879,survey,2
scmo_nr_887,schoodic_mountain,scmo,no,-68.14767879,44.57398468,survey,2
scmo_nr_888,schoodic_mountain,scmo,no,-68.14767879,44.57385669,survey,2
scmo_nr_889,schoodic_mountain,scmo,no,-68.14767879,44.57372871,survey,2
scmo_nr_890,schoodic_mountain,scmo,no,-68.14767879,44.57360073,survey,2
scmo_nr_891,schoodic_mountain,scmo,no,-68.14767879,44.57347275,survey,2
scmo_nr_892,schoodic_mountain,scmo,no,-68.14767879,44.57334476,backup,2
scmo_nr_893,schoodic_mountain,scmo,no,-68.14767879,44.57321678,survey,2
scmo_nr_894,schoodic_mountain,scmo,no,-68.14767879,44.57308879,survey,2
scmo_nr_925,schoodic_mountain,scmo,no,-68.14749912,44.57398468,backup,2
scmo_nr_926,schoodic_mountain,scmo,no,-68.14749912,44.57385669,backup,2
scmo_nr_927,schoodic_mountain,scmo,no,-68.14749912,44.57372871,survey,2
scmo_nr_928,schoodic_mountain,scmo,no,-68.14749912,44.57360073,backup,2
scmo_nr_929,schoodic_mountain,scmo,no,-68.14749912,44.57347275,survey,2
scmo_nr_930,schoodic_mountain,scmo,no,-68.14749912,44.57334476,backup,2
scmo_nr_931,schoodic_mountain,scmo,no,-68.14749912,44.57321678,survey,2
scmo_nr_932,schoodic_mountain,scmo,no,-68.14749912,44.57308879,backup,2
scmo_nr_963,schoodic_mountain,scmo,no,-68.14731946,44.57398468,survey,2
scmo_nr_964,schoodic_mountain,scmo,no,-68.14731946,44.57385669,survey,2
scmo_nr_965,schoodic_mountain,scmo,no,-68.14731946,44.57372871,survey,2
scmo_nr_966,schoodic_mountain,scmo,no,-68.14731946,44.57360073,survey,2
scmo_nr_967,schoodic_mountain,scmo,no,-68.14731946,44.57347275,survey,2
scmo_nr_968,schoodic_mountain,scmo,no,-68.14731946,44.57334476,backup,2
scmo_nr_969,schoodic_mountain,scmo,no,-68.14731946,44.57321678,survey,2
scmo_nr_970,schoodic_mountain,scmo,no,-68.14731946,44.57308879,survey,2
scmo_nr_1001,schoodic_mountain,scmo,no,-68.1471398,44.57398468,survey,3
scmo_nr_1002,schoodic_mountain,scmo,no,-68.1471398,44.57385669,survey,3
scmo_nr_1003,schoodic_mountain,scmo,no,-68.1471398,44.57372871,survey,3
scmo_nr_1004,schoodic_mountain,scmo,no,-68.1471398,44.57360073,survey,3
scmo_nr_1005,schoodic_mountain,scmo,no,-68.1471398,44.57347275,survey,3
scmo_nr_1006,schoodic_mountain,scmo,no,-68.1471398,44.57334476,survey,3
scmo_nr_1007,schoodic_mountain,scmo,no,-68.1471398,44.57321678,survey,3
scmo_nr_1008,schoodic_mountain,scmo,no,-68.1471398,44.57308879,survey,3
scmo_nr_1039,schoodic_mountain,scmo,no,-68.14696013,44.57398468,survey,3
scmo_nr_1040,schoodic_mountain,scmo,no,-68.14696013,44.57385669,backup,3
scmo_nr_1041,schoodic_mountain,scmo,no,-68.14696013,44.57372871,survey,3
scmo_nr_1042,schoodic_mountain,scmo,no,-68.14696013,44.57360073,survey,3
scmo_nr_1043,schoodic_mountain,scmo,no,-68.14696013,44.57347275,survey,3
scmo_nr_1044,schoodic_mountain,scmo,no,-68.14696013,44.57334476,survey,3
scmo_nr_1045,schoodic_mountain,scmo,no,-68.14696013,44.57321678,survey,3
scmo_nr_1046,schoodic_mountain,scmo,no,-68.14696013,44.57308879,backup,3
scmo_nr_1077,schoodic_mountain,scmo,no,-68.14678047,44.57398468,backup,3
scmo_nr_1078,schoodic_mountain,scmo,no,-68.14678047,44.57385669,survey,3
scmo_nr_1079,schoodic_mountain,scmo,no,-68.14678047,44.57372871,backup,3
scmo_nr_1080,schoodic_mountain,scmo,no,-68.14678047,44.57360073,survey,3
scmo_nr_1081,schoodic_mountain,scmo,no,-68.14678047,44.57347275,backup,3
scmo_nr_1082,schoodic_mountain,scmo,no,-68.14678047,44.57334476,survey,3
scmo_nr_1083,schoodic_mountain,scmo,no,-68.14678047,44.57321678,backup,3
scmo_nr_1084,schoodic_mountain,scmo,no,-68.14678047,44.57308879,survey,3
scmo_nr_1115,schoodic_mountain,scmo,no,-68.14660081,44.57398468,survey,3
scmo_nr_1116,schoodic_mountain,scmo,no,-68.14660081,44.57385669,survey,3
scmo_nr_1117,schoodic_mountain,scmo,no,-68.14660081,44.57372871,survey,3
scmo_nr_1118,schoodic_mountain,scmo,no,-68.14660081,44.57360073,survey,3
scmo_nr_1119,schoodic_mountain,scmo,no,-68.14660081,44.57347275,survey,3
scmo_nr_1120,schoodic_mountain,scmo,no,-68.14660081,44.57334476,survey,3
scmo_nr_1121,schoodic_mountain,scmo,no,-68.14660081,44.57321678,survey,3
scmo_nr_1122,schoodic_mountain,scmo,no,-68.14660081,44.57308879,backup,3
scmo_nr_1153,schoodic_mountain,scmo,no,-68.14642114,44.57398468,survey,4
scmo_nr_1154,schoodic_mountain,scmo,no,-68.14642114,44.57385669,survey,4
scmo_nr_1155,schoodic_mountain,scmo,no,-68.14642114,44.57372871,backup,4
scmo_nr_1156,schoodic_mountain,scmo,no,-68.14642114,44.57360073,backup,4
scmo_nr_1157,schoodic_mountain,scmo,no,-68.14642114,44.57347275,survey,4
scmo_nr_1158,schoodic_mountain,scmo,no,-68.14642114,44.57334476,survey,4
scmo_nr_1159,schoodic_mountain,scmo,no,-68.14642114,44.57321678,survey,4
scmo_nr_1160,schoodic_mountain,scmo,no,-68.14642114,44.57308879,survey,4
scmo_nr_1192,schoodic_mountain,scmo,no,-68.14624148,44.57385669,survey,4
scmo_nr_1193,schoodic_mountain,scmo,no,-68.14624148,44.57372871,survey,4
scmo_nr_1194,schoodic_mountain,scmo,no,-68.14624148,44.57360073,backup,4
scmo_nr_1195,schoodic_mountain,scmo,no,-68.14624148,44.57347275,backup,4
scmo_nr_1196,schoodic_mountain,scmo,no,-68.14624148,44.57334476,survey,4
scmo_nr_1197,schoodic_mountain,scmo,no,-68.14624148,44.57321678,survey,4
scmo_nr_1198,schoodic_mountain,scmo,no,-68.14624148,44.57308879,survey,4
scmo_nr_1234,schoodic_mountain,scmo,no,-68.14606182,44.57334476,survey,4
scmo_nr_1235,schoodic_mountain,scmo,no,-68.14606182,44.57321678,survey,4
scmo_nr_1236,schoodic_mountain,scmo,no,-68.14606182,44.57308879,survey,4
scmo_nr_1304,schoodic_mountain,scmo,no,-68.14570249,44.57411266,survey,4
scmo_nr_1305,schoodic_mountain,scmo,no,-68.14570249,44.57398468,survey,4
scmo_nr_1342,schoodic_mountain,scmo,no,-68.14552283,44.57411266,survey,4
scmo_nr_1380,schoodic_mountain,scmo,no,-68.14534317,44.57411266,survey,4
scmo_nr_1383,schoodic_mountain,scmo,no,-68.14534317,44.57372871,survey,4
scmo_nr_1384,schoodic_mountain,scmo,no,-68.14534317,44.57360073,survey,4
scmo_nr_1418,schoodic_mountain,scmo,no,-68.1451635,44.57411266,survey,4
scmo_nr_1419,schoodic_mountain,scmo,no,-68.1451635,44.57398468,survey,4
scmo_nr_1420,schoodic_mountain,scmo,no,-68.1451635,44.57385669,survey,4
scmo_nr_1421,schoodic_mountain,scmo,no,-68.1451635,44.57372871,survey,4
scmo_nr_1422,schoodic_mountain,scmo,no,-68.1451635,44.57360073,survey,4
shha_r_3139,ship_harbor,shha,yes,-68.32183475,44.2277737,survey,1
shha_r_3140,ship_harbor,shha,yes,-68.32183475,44.22764496,survey,1
shha_r_3228,ship_harbor,shha,yes,-68.32165508,44.22764496,survey,1
shha_r_3229,ship_harbor,shha,yes,-68.32165508,44.22751621,survey,1
shha_r_3317,ship_harbor,shha,yes,-68.32147542,44.22751621,survey,1
shha_r_3318,ship_harbor,shha,yes,-68.32147542,44.22738747,survey,1
shha_r_3406,ship_harbor,shha,yes,-68.32129576,44.22738747,survey,1
shha_r_3407,ship_harbor,shha,yes,-68.32129576,44.22725873,survey,1
shha_r_3496,ship_harbor,shha,yes,-68.32111609,44.22712999,survey,1
shha_r_3497,ship_harbor,shha,yes,-68.32111609,44.22700124,survey,1
shha_r_3585,ship_harbor,shha,yes,-68.32093643,44.22700124,survey,1
shha_r_3586,ship_harbor,shha,yes,-68.32093643,44.2268725,survey,1
shha_r_3587,ship_harbor,shha,yes,-68.32093643,44.22674376,survey,1
shha_r_3675,ship_harbor,shha,yes,-68.32075677,44.22674376,survey,1
shha_r_3676,ship_harbor,shha,yes,-68.32075677,44.22661501,survey,1
shha_r_3764,ship_harbor,shha,yes,-68.32057711,44.22661501,survey,1
shha_r_3765,ship_harbor,shha,yes,-68.32057711,44.22648627,survey,1
shha_r_3766,ship_harbor,shha,yes,-68.32057711,44.22635752,survey,1
shha_r_3853,ship_harbor,shha,yes,-68.32039744,44.22648627,survey,1
shha_r_3854,ship_harbor,shha,yes,-68.32039744,44.22635752,survey,1
shha_r_3855,ship_harbor,shha,yes,-68.32039744,44.22622878,survey,1
shha_r_3941,ship_harbor,shha,yes,-68.32021778,44.22648627,backup,1
shha_r_3942,ship_harbor,shha,yes,-68.32021778,44.22635752,survey,1
shha_r_3943,ship_harbor,shha,yes,-68.32021778,44.22622878,survey,1
shha_r_4031,ship_harbor,shha,yes,-68.32003812,44.22622878,survey,1
shha_r_4032,ship_harbor,shha,yes,-68.32003812,44.22610003,survey,1
shha_r_4119,ship_harbor,shha,yes,-68.31985845,44.22622878,survey,2
shha_r_4120,ship_harbor,shha,yes,-68.31985845,44.22610003,survey,2
shha_r_4121,ship_harbor,shha,yes,-68.31985845,44.22597129,backup,2
shha_r_4208,ship_harbor,shha,yes,-68.31967879,44.22610003,survey,2
shha_r_4209,ship_harbor,shha,yes,-68.31967879,44.22597129,survey,2
shha_r_4210,ship_harbor,shha,yes,-68.31967879,44.22584254,survey,2
shha_r_4297,ship_harbor,shha,yes,-68.31949913,44.22597129,survey,2
shha_r_4298,ship_harbor,shha,yes,-68.31949913,44.22584254,survey,2
shha_r_4385,ship_harbor,shha,yes,-68.31931946,44.22597129,survey,2
shha_r_4386,ship_harbor,shha,yes,-68.31931946,44.22584254,survey,2
shha_r_4474,ship_harbor,shha,yes,-68.3191398,44.22584254,survey,2
shha_r_4475,ship_harbor,shha,yes,-68.3191398,44.2257138,survey,2
shha_r_4476,ship_harbor,shha,yes,-68.3191398,44.22558505,survey,2
shha_r_4563,ship_harbor,shha,yes,-68.31896014,44.2257138,survey,2
shha_r_4564,ship_harbor,shha,yes,-68.31896014,44.22558505,survey,2
shha_r_4652,ship_harbor,shha,yes,-68.31878048,44.22558505,survey,2
shha_r_4653,ship_harbor,shha,yes,-68.31878048,44.2254563,survey,2
shha_r_4740,ship_harbor,shha,yes,-68.31860081,44.22558505,survey,2
shha_r_4741,ship_harbor,shha,yes,-68.31860081,44.2254563,survey,2
shha_r_4828,ship_harbor,shha,yes,-68.31842115,44.22558505,survey,2
shha_r_4829,ship_harbor,shha,yes,-68.31842115,44.2254563,survey,2
shha_r_4916,ship_harbor,shha,yes,-68.31824149,44.22558505,survey,2
shha_r_4917,ship_harbor,shha,yes,-68.31824149,44.2254563,survey,2
shha_r_5004,ship_harbor,shha,yes,-68.31806182,44.22558505,survey,2
shha_r_5005,ship_harbor,shha,yes,-68.31806182,44.2254563,survey,2
shha_r_5006,ship_harbor,shha,yes,-68.31806182,44.22532756,survey,2
shha_r_5092,ship_harbor,shha,yes,-68.31788216,44.22558505,survey,3
shha_r_5093,ship_harbor,shha,yes,-68.31788216,44.2254563,survey,3
shha_r_5094,ship_harbor,shha,yes,-68.31788216,44.22532756,survey,3
shha_r_5179,ship_harbor,shha,yes,-68.3177025,44.2257138,survey,3
shha_r_5180,ship_harbor,shha,yes,-68.3177025,44.22558505,survey,3
shha_r_5181,ship_harbor,shha,yes,-68.3177025,44.2254563,survey,3
shha_r_5182,ship_harbor,shha,yes,-68.3177025,44.22532756,backup,3
shha_r_5265,ship_harbor,shha,yes,-68.31752283,44.22597129,survey,3
shha_r_5266,ship_harbor,shha,yes,-68.31752283,44.22584254,survey,3
shha_r_5267,ship_harbor,shha,yes,-68.31752283,44.2257138,survey,3
shha_r_5268,ship_harbor,shha,yes,-68.31752283,44.22558505,survey,3
shha_r_5352,ship_harbor,shha,yes,-68.31734317,44.22610003,survey,3
shha_r_5353,ship_harbor,shha,yes,-68.31734317,44.22597129,survey,3
shha_r_5354,ship_harbor,shha,yes,-68.31734317,44.22584254,survey,3
shha_r_5355,ship_harbor,shha,yes,-68.31734317,44.2257138,survey,3
shha_r_5438,ship_harbor,shha,yes,-68.31716351,44.22635752,survey,3
shha_r_5439,ship_harbor,shha,yes,-68.31716351,44.22622878,survey,3
shha_r_5440,ship_harbor,shha,yes,-68.31716351,44.22610003,survey,3
shha_r_5441,ship_harbor,shha,yes,-68.31716351,44.22597129,survey,3
shha_r_5442,ship_harbor,shha,yes,-68.31716351,44.22584254,survey,3
shha_r_5523,ship_harbor,shha,yes,-68.31698384,44.22674376,backup,4
shha_r_5524,ship_harbor,shha,yes,-68.31698384,44.22661501,survey,4
shha_r_5525,ship_harbor,shha,yes,-68.31698384,44.22648627,survey,4
shha_r_5526,ship_harbor,shha,yes,-68.31698384,44.22635752,survey,3
shha_r_5527,ship_harbor,shha,yes,-68.31698384,44.22622878,survey,3
shha_r_5528,ship_harbor,shha,yes,-68.31698384,44.22610003,survey,3
shha_r_5529,ship_harbor,shha,yes,-68.31698384,44.22597129,survey,3
shha_r_5609,ship_harbor,shha,yes,-68.31680418,44.22700124,survey,4
shha_r_5610,ship_harbor,shha,yes,-68.31680418,44.2268725,survey,4
shha_r_5611,ship_harbor,shha,yes,-68.31680418,44.22674376,survey,4
shha_r_5612,ship_harbor,shha,yes,-68.31680418,44.22661501,survey,4
shha_r_5613,ship_harbor,shha,yes,-68.31680418,44.22648627,survey,4
shha_r_5614,ship_harbor,shha,yes,-68.31680418,44.22635752,survey,3
shha_r_5615,ship_harbor,shha,yes,-68.31680418,44.22622878,survey,3
shha_r_5616,ship_harbor,shha,yes,-68.31680418,44.22610003,backup,3
shha_r_5695,ship_harbor,shha,yes,-68.31662452,44.22725873,survey,4
shha_r_5696,ship_harbor,shha,yes,-68.31662452,44.22712999,survey,4
shha_r_5697,ship_harbor,shha,yes,-68.31662452,44.22700124,survey,4
shha_r_5698,ship_harbor,shha,yes,-68.31662452,44.2268725,survey,4
shha_r_5783,ship_harbor,shha,yes,-68.31644486,44.22725873,survey,4
shha_r_5784,ship_harbor,shha,yes,-68.31644486,44.22712999,survey,4
shha_r_5863,ship_harbor,shha,yes,-68.31626519,44.22828866,survey,4
shha_r_5870,ship_harbor,shha,yes,-68.31626519,44.22738747,survey,4
shha_r_5871,ship_harbor,shha,yes,-68.31626519,44.22725873,survey,4
shha_r_5952,ship_harbor,shha,yes,-68.31608553,44.22815992,survey,4
shha_r_5956,ship_harbor,shha,yes,-68.31608553,44.22764496,survey,4
shha_r_5957,ship_harbor,shha,yes,-68.31608553,44.22751621,survey,4
shha_r_5958,ship_harbor,shha,yes,-68.31608553,44.22738747,survey,4
shha_r_6041,ship_harbor,shha,yes,-68.31590587,44.22803118,survey,4
shha_r_6042,ship_harbor,shha,yes,-68.31590587,44.22790244,survey,4
shha_r_6043,ship_harbor,shha,yes,-68.31590587,44.2277737,survey,4
shha_r_6044,ship_harbor,shha,yes,-68.31590587,44.22764496,survey,4
shha_r_6045,ship_harbor,shha,yes,-68.31590587,44.22751621,survey,4
